,도로명,링크아이디,시점명,종점명,거리,차선수,평균속도,좌표
3295,양천로,1150003900,방화사거리,신방화사거리,465.0,2.0,19.270532450076804,"LINESTRING(183345.896805 452658.421669, 183424.695855 452672.423063, 183808.922701 452656.563056)"
3296,양천로,1150004000,신방화사거리,방화사거리,467.0,2.0,19.547824756784433,"LINESTRING(183809.417612 452668.552846, 183423.884115 452684.466789, 183343.79747 452670.236608)"
3297,양천로27길,1150020000,정곡초교,방화2단지,294.0,2.0,16.802840029761906,"LINESTRING(184091.917038 452941.122015, 184134.392993 452842.765807, 184136.769712 452832.004145, 184137.461363 452817.072903, 184136.522644 452656.2767)"
3298,양천로27길,1150020100,방화2단지,정곡초교,299.0,2.0,19.445306683627752,"LINESTRING(184148.52244 452656.206645, 184149.462984 452817.315677, 184148.709246 452833.587259, 184145.863647 452846.471987, 184102.933625 452945.879621)"
3299,양천로55길,1150017200,공진초중교교차로,공진초중교,372.0,2.0,16.402031033986177,"LINESTRING(186817.295269 451993.871523, 186764.180791 451895.592652, 186711.066313 451797.313781, 186640.247008 451666.275286)"
3300,양천로55길,1150017300,공진초중교,공진초중교교차로,372.0,1.0,19.17694528449821,"LINESTRING(186650.803902 451660.569849, 186703.91838 451758.84872, 186757.032858 451857.127591, 186827.852162 451988.166086)"
3301,양천로57길,1150016000,가양3단지,가양3-5단지,309.0,2.0,15.735351830517153,"LINESTRING(187067.478922 451751.511295, 187015.112824 451675.175689, 186962.746725 451598.840083, 186892.92526 451497.059275)"
3302,양천로57길,1150016100,가양3-5단지,가양3단지,309.0,2.0,18.714721974206352,"LINESTRING(186902.820696 451490.271023, 186955.186794 451566.606629, 187007.552893 451642.942235, 187077.374357 451744.723043)"
3303,양천로59길,1150014000,가양초교앞,강서구청별관입구,296.0,1.0,16.337846830197133,"LINESTRING(187636.963392 451357.776859, 187532.84409 451203.904849, 187463.029077 451118.798492)"
3304,양천로59길,1150014100,강서구청별관입구,가양초교앞,297.0,1.0,17.182569444444443,"LINESTRING(187472.306805 451111.187725, 187542.472627 451196.721728, 187646.901911 451351.051843)"
3305,양천로61길,1150012800,가양9단지,증미역,299.0,2.0,16.146460829493087,"LINESTRING(188083.763511 451054.801614, 188006.158005 450970.234562, 187895.53095 450823.546827)"
3306,양천로61길,1150012900,증미역,가양9단지,297.0,2.0,19.982993535586278,"LINESTRING(187905.111752 450816.321302, 188015.390503 450962.547196, 188092.604896 451046.688051)"
3307,양평로,1180038400,당산역,당산중교앞,407.0,3.0,26.445865127368155,"LINESTRING(191328.975132 448266.521214, 191432.273319 448201.302499, 191535.571506 448136.083784, 191673.302423 448049.125497)"
3308,양평로,1180038500,당산중교앞,당산역,398.0,3.0,25.42268417978751,"LINESTRING(191672.00694 448064.135009, 191571.019304 448127.894926, 191470.031668 448191.654844, 191335.381486 448276.668068)"
3309,양평로,1180040000,양평동사거리,당산역,427.0,2.0,28.37337374391961,"LINESTRING(190966.723115 448492.377931, 191075.407345 448424.615505, 191184.091576 448356.853078, 191329.003883 448266.503176)"
3310,양평로,1180040100,당산역,양평동사거리,427.0,3.0,22.416438564068102,"LINESTRING(191335.352735 448276.686106, 191226.668505 448344.448533, 191117.984274 448412.21096, 190973.071967 448502.560862)"
3311,양평로,1180040400,선유도역,양평동사거리,405.0,2.0,16.59299557571685,"LINESTRING(190623.631714 448707.857468, 190726.55412 448643.216745, 190829.476526 448578.576022, 190966.7064 448492.388391)"
3312,양평로,1180040500,양평동사거리,선유도역,405.0,2.0,20.38887007168459,"LINESTRING(190973.088682 448502.550403, 190870.166276 448567.191126, 190767.24387 448631.831849, 190630.013995 448718.019479)"
3313,양평로,1180041200,양평교,선유도역,285.0,2.0,17.27869174827189,"LINESTRING(190381.433083 448858.075268, 190623.660384 448707.839574)"
3314,양평로,1180041300,선유도역,양평교,284.0,2.0,30.05992269105223,"LINESTRING(190629.985325 448718.037373, 190388.548217 448867.782969)"
3315,양평로,1180041600,양평교,도시개발공사,783.0,2.0,48.175311787954435,"LINESTRING(190388.548217 448867.782969, 190298.552536 448923.600639, 190272.208309 448939.465223, 190250.39669 448948.789018, 190225.619504 448955.691588, 190191.666611 448961.002551, 190162.516417 448961.037006, 190133.777854 448956.682454, 190108.206479 448948.930631, 189914.157907 448863.165118, 189830.356248 448825.969605, 189671.743061 448755.83498)"
3316,양평로,1180041700,이대목동병원,양평교,758.0,2.0,44.29978097798259,"LINESTRING(189866.648721 448650.944086, 189858.097466 448683.762534, 189853.142144 448703.307563, 189844.919119 448727.212574, 189836.428989 448751.789379, 189834.880126 448763.553208, 189834.880126 448781.199316, 189838.620466 448797.229761, 189845.435985 448810.326968, 189853.719282 448821.118967, 189863.575725 448830.968071, 189877.860217 448838.548195, 189899.625823 448848.182363, 190112.296518 448937.631241, 190136.4311 448944.947508, 190163.413344 448949.035938, 190190.726705 448949.003654, 190223.072653 448943.986396, 190246.401695 448937.446349, 190266.728557 448928.757242, 190292.294497 448913.361345, 190381.433083 448858.075268)"
3317,양화로,1130001500,합정역,양화대교북단,545.0,4.0,41.44371275761649,"LINESTRING(192342.541006 449976.594601, 192309.825147 449957.06867, 192282.164431 449946.161235, 192207.731369 449925.168922, 192140.389443 449904.673757, 192093.329789 449885.919188, 192033.470472 449847.067297, 191969.852677 449787.2567, 191885.576219 449701.423016)"
3318,양화로,1130001600,양화대교북단,합정역,542.0,4.0,30.289416794674857,"LINESTRING(191894.138818 449693.015763, 191978.247152 449778.678217, 192040.906178 449837.587422, 192098.870939 449875.209646, 192144.364639 449893.340138, 192211.107324 449913.652928, 192286.003836 449934.775946, 192315.136126 449946.263667, 192348.690949 449966.29032)"
3319,양화로,1130002100,서교동사거리,합정역,570.0,3.0,24.87294107622888,"LINESTRING(192767.61727 450361.569227, 192380.784804 450001.511017, 192345.862453 449978.581642)"
3320,양화로,1130002200,합정역,서교동사거리,572.0,3.0,22.812463157642092,"LINESTRING(192352.448655 449968.550594, 192388.218521 449992.03643, 192775.793123 450352.785411)"
3321,양화로,1130002500,홍대입구역,서교동사거리,405.0,3.0,16.717696052547364,"LINESTRING(193062.609561 450638.59617, 192974.106041 450555.482635, 192885.602522 450472.369099, 192767.59783 450361.551052)"
3322,양화로,1130002600,서교동사거리,홍대입구역,405.0,3.0,19.95833750960061,"LINESTRING(192775.812563 450352.803586, 192864.316082 450435.917122, 192952.819602 450519.030657, 193070.824294 450629.848705)"
3323,양화로,1130003700,동교동삼거리,홍대입구역,597.0,3.0,18.883688116039423,"LINESTRING(193508.461782 451030.120941, 193497.819848 451028.458492, 193480.34872 451022.283929, 193466.106796 451013.913098, 193450.005495 451001.906851, 193062.612517 450638.598945)"
3324,양화로,1130003800,홍대입구역,동교동삼거리,590.0,3.0,20.949664442524323,"LINESTRING(193070.821338 450629.84593, 193457.720991 450992.691183, 193472.753595 451003.900536, 193485.434882 451011.354087, 193500.770328 451016.773867, 193510.31392 451018.264736)"
3325,언주로,1210006600,내곡IC,내곡터널성남시계,1877.0,3.0,80.26074376760113,"LINESTRING(206654.04876 439903.270004, 206854.673157 439454.886949, 206870.413621 439394.04782, 206882.47691 439349.334286, 206893.681429 439294.055062, 206902.66786 439226.153271, 206906.074012 439154.786553, 206902.790418 439074.23586, 206893.911858 439014.971373, 206874.016179 438932.072709, 206764.589942 438553.502144, 206742.483632 438436.891357, 206725.351241 438308.122099, 206716.508717 438199.801179, 206715.403402 438096.454178)"
3326,언주로,1210006700,내곡터널성남시계,내곡IC,1889.0,3.0,56.21928416218638,"LINESTRING(206753.536787 438089.269627, 206754.642103 438204.222441, 206763.484627 438316.964623, 206781.722333 438443.52325, 206804.933959 438553.502144, 206902.201724 438929.862078, 206919.886773 439013.866057, 206926.518666 439075.211069, 206927.626603 439156.620861, 206924.17113 439229.020973, 206915.064756 439297.829051, 206903.702924 439353.884402, 206891.440052 439399.337708, 206869.042259 439458.202896, 206664.968581 439907.693039)"
3327,언주로,1210007800,구룡터널,내곡IC,2429.0,2.0,59.82894108422939,"LINESTRING(205187.629039 441833.317091, 205525.6112 441413.022053, 206021.345397 440788.198365, 206304.645733 440438.751972, 206524.793552 440144.132883, 206567.219088 440081.127194, 206594.519601 440033.362022, 206654.04876 439902.717347)"
3328,언주로,1210007900,내곡IC,구룡터널,2431.0,2.0,51.46262845622121,"LINESTRING(206664.968581 439907.693039, 206605.21114 440038.83871, 206577.418856 440087.464287, 206534.582711 440151.079768, 206314.155763 440446.072409, 206028.219986 440814.169032, 205546.998808 441419.896641, 205210.912419 441850.250458)"
3329,언주로,1220006800,구룡초교,구룡터널,717.0,4.0,30.41499699980799,"LINESTRING(204752.226215 442403.225093, 204923.889616 442182.798551, 205194.559707 441838.975536)"
3330,언주로,1220006900,구룡터널,구룡초교,717.0,4.0,22.877496791794677,"LINESTRING(205203.98855 441846.398266, 204933.33792 442190.196561, 204761.69385 442410.598281)"
3331,언주로,1220008400,영동3교(남단),구룡초교,418.0,4.0,17.815506616423452,"LINESTRING(204586.455131 442788.603484, 204650.295601 442640.185376, 204751.446537 442404.544966)"
3332,언주로,1220008500,구룡초교,영동3교(남단),418.0,4.0,34.83232960509473,"LINESTRING(204762.473528 442409.278409, 204661.321272 442644.921892, 204597.574576 442793.139932)"
3333,언주로,1220011400,매봉터널,영동3교(남단),468.0,4.0,40.46087438396057,"LINESTRING(204404.833999 443219.625715, 204460.468863 443082.208712, 204541.011182 442894.382483, 204586.455131 442788.603484)"
3334,언주로,1220011500,영동3교(남단),매봉터널,468.0,4.0,23.02157690892217,"LINESTRING(204597.574576 442793.139932, 204552.037745 442899.116918, 204471.545892 443086.825466, 204415.956975 443224.12898)"
3335,언주로,1220016000,영동세브란스,매봉터널,702.0,3.0,28.50419824468766,"LINESTRING(204126.177406 443861.946109, 204151.48849 443794.366721, 204172.119536 443723.394727, 204198.048755 443657.248761, 204326.107344 443377.848203, 204367.382427 443301.64805, 204404.918273 443219.427832)"
3336,언주로,1220016100,매봉터널,영동세브란스,700.0,3.0,23.42692674731183,"LINESTRING(204415.872701 443224.326863, 204378.439451 443308.029103, 204349.919892 443388.960725, 204229.269651 443667.302948, 204164.18202 443799.065712, 204137.396838 443866.203065)"
